school_name,type,Region,District,source_page,scraped_date,data_source,district_key,latitude,longitude,electrification_national,electrification_rural_national,electrification_urban_national,mpi_score,youth_literacy_count,wash_access,water_access_rate,sanitation_access_rate,dist_to_water,access_50k_minutes,night_light_intensity,dist_to_roads
Kurofa Methodist Senior High Tech,Senior High School,Ashanti,Asante-Akim South,16.0,2026-04-07 10:21,GES Official Directory,asante-akim south,6.4614173,-1.1153392,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Kusanaba SHS,Senior High School,Upper East,Bawku West,16.0,2026-04-07 10:21,GES Official Directory,bawku west,10.748951,-0.4911952,0.8948895,0.778,0.9753000000000001,0.2,20599.0,0.6305392120354509,0.9704699486110075,0.2906084754598942,9198.69282871,124.411418834,0.16187526115,3127.49283048
Kwabenya Comm. Senior High,Senior High School,Greater Accra,Ga East,16.0,2026-04-07 10:21,GES Official Directory,ga east,5.6660324,-0.2361653,0.8948895,0.778,0.9753000000000001,0.08333333333333333,24338.5,0.8943312647296522,0.9671978164907556,0.8214647129685485,20699.24397,44.6818109838,29.0279954891,1513.58855611
Kwabre Senior High,Senior High School,Bono East,Nkoranza South,16.0,2026-04-07 10:21,GES Official Directory,nkoranza south,7.4834901,-1.7085359,0.8948895,0.778,0.9753000000000001,0.11612903225806454,15885.032258064517,0.799610389004721,0.8618972144212762,0.737323563588166,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Kwahu Ridge Senior High,Senior High Technical School,Eastern,Kwahu South,16.0,2026-04-07 10:21,GES Official Directory,kwahu south,6.6000179,-0.7788828,0.8948895,0.778,0.9753000000000001,0.10989010989010989,16272.791208791208,0.8559920513012826,0.85564831516937,0.8563357874331952,12809.722269,194.310533897,0.52127659424,4869.19945526
Kwahu Tafo Senior High,Senior High School,Eastern,Kwahu East,16.0,2026-04-07 10:21,GES Official Directory,kwahu east,6.6722637,-0.7488924,0.8948895,0.778,0.9753000000000001,0.1,16774.0,0.752443432855804,0.759941089837997,0.7449457758736109,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Kwame Danso Senior High/Tech,Senior High School,Bono East,Sene West,16.0,2026-04-07 10:21,GES Official Directory,sene west,7.7489777,-0.6181129,0.8948895,0.778,0.9753000000000001,0.1,9328.0,0.638932354357246,0.7843042850264805,0.4935604236880115,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Kwame Nkrumah Senior High,Senior High School,Western,Nzema East Municipal,16.0,2026-04-07 10:21,GES Official Directory,nzema east municipal,4.8696939,-2.2382297,0.8948895,0.778,0.9753000000000001,0.2,16658.0,0.7609737194391601,0.7453674346508843,0.776580004227436,14507.506501781667,226.74040076483334,1.6303320855164998,1908.8030374483333
Kwanyarko Senior High,Senior High School,Central,Agona East,16.0,2026-04-07 10:21,GES Official Directory,agona east,5.6437792,-0.7520114,0.8948895,0.778,0.9753000000000001,0.1,20267.0,0.92394682320442,0.927935082872928,0.9199585635359117,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Kwaobaah Nyanoa Comm. Senior High,Senior High School,Eastern,Upper West Akim,16.0,2026-04-07 10:21,GES Official Directory,upper west akim,5.7320728,-0.6160903,0.8948895,0.778,0.9753000000000001,0.1,15728.0,0.8630224218252505,0.8398967724637195,0.8861480711867815,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Kwarteng Ankomah Senior High,Senior High School,Bono East,Techiman,16.0,2026-04-07 10:21,GES Official Directory,techiman,7.4635891,-1.9709609,0.8948895,0.778,0.9753000000000001,0.11612903225806454,15885.032258064517,0.799610389004721,0.8618972144212762,0.737323563588166,56752.7777554,165.256050927,0.926563799838,2391.7652107
Kyabobo Girls' School,Senior High School,Oti,Nkwanta South,16.0,2026-04-07 10:21,GES Official Directory,nkwanta south,8.255353,0.50503,0.8948895,0.778,0.9753000000000001,0.1111111111111111,11893.777777777777,0.7849395862711999,0.8401218782941512,0.7297572942482483,8722.069857041539,324.27515136538466,0.08462759887438462,5107.942042648461
Kyekyewere Comm. SHS,Senior High School,Central,Upper Denkyira East,17.0,2026-04-07 10:21,GES Official Directory,upper denkyira east,5.9608498,-1.7781121,0.8948895,0.778,0.9753000000000001,0.09701492537313429,24018.014925373136,0.9171775590939981,0.9508606910981735,0.8834944270898226,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
"Kyem Amponsah SHS, Fiapre",Senior High Technical School,Bono,Sunyani West,17.0,2026-04-07 10:21,GES Official Directory,sunyani west,7.3953823,-2.1843146,0.8948895,0.778,0.9753000000000001,0.10270270270270271,19578.702702702703,0.9224967070571669,0.9797179934441175,0.8652754206702163,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
La Presby Senior High,Senior High School,Greater Accra,La-Dade-Kotopon,17.0,2026-04-07 10:21,GES Official Directory,la-dade-kotopon,5.5892639,-0.1571698,0.8948895,0.778,0.9753000000000001,0.08333333333333333,24338.5,0.8943312647296522,0.9671978164907556,0.8214647129685485,11493.42510986833,25.398280208274997,45.673966755100004,1600.0997426966667
Labone Senior Hi@,Senior High School,Greater Accra,La-Dade-Kotopon,17.0,2026-04-07 10:21,GES Official Directory,la-dade-kotopon,5.5892639,-0.1571698,0.8948895,0.778,0.9753000000000001,0.08333333333333333,24338.5,0.8943312647296522,0.9671978164907556,0.8214647129685485,11493.42510986833,25.398280208274997,45.673966755100004,1600.0997426966667
Lambussie Comm. SHS,Senior High School,Upper West,Lambussie Karni,17.0,2026-04-07 10:21,GES Official Directory,lambussie karni,10.8420178,-2.6873803,0.8948895,0.778,0.9753000000000001,0.2,7873.0,0.7321902149062642,0.9754915409236397,0.4888888888888889,56774.09910780001,258.6515075106,0.0091549326446,4456.609446894001
Langbinsi Senior High/Tech,Senior High School,North East,East Mamprusi,17.0,2026-04-07 10:21,GES Official Directory,east mamprusi,10.5323088,-0.4408417,0.8948895,0.778,0.9753000000000001,0.22000000000000003,13444.8,0.5157807255442559,0.7589612066970245,0.27260024439148733,15166.3427359,206.802594263,0.0400433838443,3858.46799363
Larabanga Senior High,Senior High School,Savannah,West Gonja,17.0,2026-04-07 10:21,GES Official Directory,west gonja,9.5267018,-1.5071681,0.8948895,0.778,0.9753000000000001,0.2,11666.0,0.602106719975396,0.8599108103952022,0.3443026295555897,36016.1870189,395.113829725,0.0227918110434,6175.17734484
Lashibi Comm. Day,Senior High School,Greater Accra,Tema West,17.0,2026-04-07 10:21,GES Official Directory,tema west,5.6322519,-0.011567,0.8948895,0.778,0.9753000000000001,0.08333333333333333,24338.5,0.8943312647296522,0.9671978164907556,0.8214647129685485,11493.42510986833,25.398280208274997,45.673966755100004,1600.0997426966667
Lassie-Tuofu Senior High,Senior High School,Upper West,Wa West,17.0,2026-04-07 10:21,GES Official Directory,wa west,9.8985772,-2.6832633,0.8948895,0.778,0.9753000000000001,0.3,12740.0,0.6872675008454514,0.978300078908804,0.3962349227820989,10621.9770174,160.952098641,0.045774663223,3110.72273303
Lawra Senior High,Senior High School,Upper West,Lawra Municipal,17.0,2026-04-07 10:21,GES Official Directory,lawra municipal,10.634185,-2.8773883,0.8948895,0.778,0.9753000000000001,0.2,9769.0,0.829289718062411,0.97674224044173,0.6818371956830921,56774.09910780001,258.6515075106,0.0091549326446,4456.609446894001
Lekfebi Senior High,Senior High School,Volta,Afadzato South,17.0,2026-04-07 10:21,GES Official Directory,afadzato south,6.877185,0.3647792,0.8948895,0.778,0.9753000000000001,0.1,13149.0,0.8098313432142359,0.7563072062444827,0.8633554801839892,7309.203196324168,147.93714598925,0.5152197607643333,2198.005448380833
Loggu Comm. Day School,Senior High Technical School,Upper West,Wa East,17.0,2026-04-07 10:21,GES Official Directory,wa east,9.897115,-2.3454191,0.8948895,0.778,0.9753000000000001,0.2,10323.0,0.5145118733509235,0.9249424577555718,0.1040812889462752,68312.1296304,283.076359728,0.0,4793.08112536
lstiquaama Snr. High,Senior High School,Bono,Wenchi,17.0,2026-04-07 10:21,GES Official Directory,wenchi,7.738011,-2.103519,0.8948895,0.778,0.9753000000000001,0.10270270270270271,19578.702702702703,0.9224967070571669,0.9797179934441175,0.8652754206702163,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
Maame Krobo Comm. Senior High,Senior High Technical School,Eastern,Kwahu Afram Plains South,17.0,2026-04-07 10:21,GES Official Directory,kwahu afram plains south,6.9351268,-0.2514867,0.8948895,0.778,0.9753000000000001,0.2,10182.0,0.5572009889770269,0.6376841454620377,0.476717832492016,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Mabang Senior High/Tech,Senior High Technical School,Ashanti,Ahafo-Ano North,17.0,2026-04-07 10:21,GES Official Directory,ahafo-ano north,6.9763654,-2.2959355,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Mali-Kumasi Senior High/Tech,Senior High Technical School,Volta,Central Tongu,17.0,2026-04-07 10:21,GES Official Directory,central tongu,6.1688436,0.6115617,0.8948895,0.778,0.9753000000000001,0.2,14500.0,0.6935346459674365,0.7565316168118137,0.6305376751230595,7309.203196324168,147.93714598925,0.5152197607643333,2198.005448380833
Mancet\ Girls' Senior High/Tech.,Senior High School,Ashanti,Oforikrom,17.0,2026-04-07 10:21,GES Official Directory,oforikrom,6.6885038,-1.5925804,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Mankranso Senior High,Senior High School,Ashanti,Ahafo-Ano South West,17.0,2026-04-07 10:21,GES Official Directory,ahafo-ano south west,6.8252892,-1.8690426,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Mansen Senior Hi@,Senior High School,Bono,Dormaa East,17.0,2026-04-07 10:21,GES Official Directory,dormaa east,7.2643285,-2.641463,0.8948895,0.778,0.9753000000000001,0.1,12349.0,0.9607321222764942,0.979913286866802,0.9415509576861862,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
Manso-Adubia Senior High,Senior High School,Ashanti,Amansie South,17.0,2026-04-07 10:21,GES Official Directory,amansie south,6.3080258,-2.0118665,0.8948895,0.778,0.9753000000000001,0.1,19887.0,0.9210864957610012,0.987636253532499,0.8545367379895035,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Mansoman Senior High,Senior High School,Ashanti,Amansie West,18.0,2026-04-07 10:21,GES Official Directory,amansie west,6.4532034,-1.8541388,0.8948895,0.778,0.9753000000000001,0.1,19590.0,0.9073140545761892,0.985480560251147,0.8291475489012315,135871.081188,165.516593998,0.0645623404924,2461.40100078
Manya Krobo Senior High,Senior High School,Eastern,Lower Manya Krobo,18.0,2026-04-07 10:21,GES Official Directory,lower manya krobo,6.1606374,0.0441131,0.8948895,0.778,0.9753000000000001,0.10989010989010989,16272.791208791208,0.8559920513012826,0.85564831516937,0.8563357874331952,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
"Mawuli School, Ho",Senior High Technical School,Volta,Ho Municipal,18.0,2026-04-07 10:21,GES Official Directory,ho municipal,6.5959658,0.4753945,0.8948895,0.778,0.9753000000000001,0.11234567901234566,17326.024691358023,0.941354079058032,0.9555592935239696,0.9271488645920942,7309.203196324168,147.93714598925,0.5152197607643333,2198.005448380833
Mem-Chemfre Comm. Senior High,Senior High Technical School,Eastern,Kwahu Afram Plains North,18.0,2026-04-07 10:21,GES Official Directory,kwahu afram plains north,7.0464346,-0.0908867,0.8948895,0.778,0.9753000000000001,0.2,9021.0,0.4665323038492108,0.4535028954240944,0.4795617122743272,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Menji Senior High,Senior High School,Bono,Tain,18.0,2026-04-07 10:21,GES Official Directory,tain,7.9237681,-2.3780939,0.8948895,0.778,0.9753000000000001,0.1,20007.0,0.8127981066812306,0.9775714545785544,0.6480247587839068,33959.8580675,269.890827992,0.149614218265,3965.0637333
Mepe St. Kizito Senior High/Tech.,Senior High Technical School,Volta,North Tongu,18.0,2026-04-07 10:21,GES Official Directory,north tongu,6.2886839,0.2111723,0.8948895,0.778,0.9753000000000001,0.2,18704.0,0.7088511326860841,0.6833333333333333,0.7343689320388349,10841.5886556,144.485344733,0.417839697083,1861.59001621
"Methodist Senior High, Sekondi",Senior High School,Western,Sekondi Takoradi Metropolitan,18.0,2026-04-07 10:21,GES Official Directory,sekondi takoradi metropolitan,4.9356687,-1.70932,0.8948895,0.778,0.9753000000000001,0.12,23236.7,0.8521898879211867,0.8626292891544571,0.8417504866879165,14507.506501781667,226.74040076483334,1.6303320855164998,1908.8030374483333
Mfantsipim School,Senior High Technical School,Central,Cape Coast,18.0,2026-04-07 10:21,GES Official Directory,cape coast,5.1177334,-1.2507877,0.8948895,0.778,0.9753000000000001,0.09701492537313429,24018.014925373136,0.9171775590939981,0.9508606910981735,0.8834944270898226,9416.29364972,40.8521613623,17.4781634497,1258.85792488
Mim Senior High,Senior High School,Ahafo,Asunafo North,18.0,2026-04-07 10:21,GES Official Directory,asunafo north,6.9070025,-2.5527997,0.8948895,0.778,0.9753000000000001,0.1,15955.608695652174,0.9181860077328698,0.9067351640477092,0.9296368514180308,98696.0229446,243.024882244,0.171653760199,3145.51654203
Mirigu Community Day Senior High,Senior High Technical School,Upper East,Kassena-Nankana West,18.0,2026-04-07 10:21,GES Official Directory,kassena-nankana west,10.8731755,-1.3157209,0.8948895,0.778,0.9753000000000001,0.20303030303030303,16093.787878787878,0.6523786861501557,0.96653768081509,0.3382196914852214,19420.966905261997,114.04595528832002,0.178898332482,3075.68742016
Moree Comm. Senior High,Senior High School,Central,Abura/Asebu/Kwamankese,18.0,2026-04-07 10:21,GES Official Directory,abura asebu kwamankese,5.1434355,-1.1937276,0.8948895,0.778,0.9753000000000001,0.1,23943.0,0.8947071011489923,0.9614401420767968,0.8279740602211878,14275.0245046,70.6600493044,4.21163559448,1865.97412128
Morso Senior High/Tech,Senior High Technical School,Ashanti,Asante-Akim South,18.0,2026-04-07 10:21,GES Official Directory,asante-akim south,6.4614173,-1.1153392,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Mozano Senior High,Senior High School,Central,Gomoa West,18.0,2026-04-07 10:21,GES Official Directory,gomoa west,5.4999077,-0.8542369,0.8948895,0.778,0.9753000000000001,0.1,23495.0,0.8651672284158674,0.9868032149338865,0.7435312418978481,36238.428974856244,109.82855210539375,6.100843503336218,1980.293157856875
Mpaha Comm. SHS,Senior High Technical School,Savannah,Central Gonja,18.0,2026-04-07 10:21,GES Official Directory,central gonja,8.7373192,-1.1281631,0.8948895,0.778,0.9753000000000001,0.3,12321.0,0.2995599814729041,0.447568318666049,0.1515516442797592,12899.3197731,309.466030977,0.0209111751692,4887.82734624
Mpasatia Senior High/Tech,Senior High Technical School,Ashanti,Atwima-Mponua,18.0,2026-04-07 10:21,GES Official Directory,atwima-mponua,6.5558963,-2.1765908,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Mpohor Senior Hi@,Senior High School,Western,Mpohor,18.0,2026-04-07 10:21,GES Official Directory,mpohor,4.9705877,-1.8927971,0.8948895,0.778,0.9753000000000001,0.1,8902.0,0.8844406917836138,0.8745705467885635,0.8943108367786642,14507.506501781667,226.74040076483334,1.6303320855164998,1908.8030374483333
Mpraeso Senior High,Senior High School,Eastern,Kwahu South,18.0,2026-04-07 10:21,GES Official Directory,kwahu south,6.6018751,-0.7382108,0.8948895,0.778,0.9753000000000001,0.10989010989010989,16272.791208791208,0.8559920513012826,0.85564831516937,0.8563357874331952,12809.722269,194.310533897,0.52127659424,4869.19945526
Naab Azanti[?]ow Senior High/Tech.,Senior High School,Upper East,Builsa North Municipal,18.0,2026-04-07 10:21,GES Official Directory,builsa north municipal,10.7329717,-1.2857397,0.8948895,0.778,0.9753000000000001,0.2,10722.0,0.6362261087742602,0.9733598996384032,0.2990923179101173,19420.966905261997,114.04595528832002,0.178898332482,3075.68742016
Nabango Senior High Tech,Senior High School,Upper East,Kassena-Nankana West,18.0,2026-04-07 10:21,GES Official Directory,kassena-nankana west,10.8731755,-1.3157209,0.8948895,0.778,0.9753000000000001,0.20303030303030303,16093.787878787878,0.6523786861501557,0.96653768081509,0.3382196914852214,19420.966905261997,114.04595528832002,0.178898332482,3075.68742016
Nafana Senior High,Senior High School,Bono,Jaman North,18.0,2026-04-07 10:21,GES Official Directory,jaman north,7.9421647,-2.6910271,0.8948895,0.778,0.9753000000000001,0.1,22713.0,0.9296784592494628,0.9981401884609026,0.8612167300380228,59670.7270994,236.90860361,0.103262684769,3488.36747621
Naferigu Senior High,Senior High Technical School,North East,East Mamprusi,19.0,2026-04-07 10:21,GES Official Directory,east mamprusi,10.5323088,-0.4408417,0.8948895,0.778,0.9753000000000001,0.22000000000000003,13444.8,0.5157807255442559,0.7589612066970245,0.27260024439148733,15166.3427359,206.802594263,0.0400433838443,3858.46799363
Namong Senior High/Tech,Senior High Technical School,Ashanti,Offinso,19.0,2026-04-07 10:21,GES Official Directory,offinso,6.9313793,-1.6671002,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,99726.3101005,136.234051843,0.508146781978,2383.58302244
Nana Brentu Senior High/Tech,Senior High Technical School,Western North,Aowin,19.0,2026-04-07 10:21,GES Official Directory,aowin,5.6931155,-2.7557438,0.8948895,0.778,0.9753000000000001,0.1230769230769231,14972.846153846154,0.8656299205882176,0.7934634670023845,0.9377963741740512,126357.277431,213.326318342,0.9288590106539999,2518.27375742
Nandom Senior High,Senior High School,Upper West,Nandom Municipal,19.0,2026-04-07 10:21,GES Official Directory,nandom municipal,10.8723012,-2.7658275,0.8948895,0.778,0.9753000000000001,0.2058823529411765,10774.823529411764,0.7731079883954879,0.9715356457623338,0.5746803310286419,56774.09910780001,258.6515075106,0.0091549326446,4456.609446894001
Nanso-Amenfi Comm. Day School,Senior High Technical School,Western North,Suaman,19.0,2026-04-07 10:21,GES Official Directory,suaman,6.1082416,-3.0086971,0.8948895,0.778,0.9753000000000001,0.1,7654.0,0.8928247505794618,0.8117504786858812,0.9738990224730424,126357.277431,213.326318342,0.9288590106539999,2518.27375742
Nanton Senior High/Tech,Senior High School,Northern,Nanton,19.0,2026-04-07 10:21,GES Official Directory,nanton,9.5513539,-0.7300356,0.8948895,0.778,0.9753000000000001,0.2,4567.0,0.5099852848433887,0.7092705486651251,0.3107000210216523,22896.57384383,259.69517053575,0.02610238540715,4439.2526091125
Nasuan SHS,Senior High School,North East,Yunyoo-Nasuan,19.0,2026-04-07 10:21,GES Official Directory,yunyoo-nasuan,10.4415225,-0.0276844,0.8948895,0.778,0.9753000000000001,0.22000000000000003,13444.8,0.5157807255442559,0.7589612066970245,0.27260024439148733,17186.725230166667,213.01279193855555,0.02785148663318889,3992.1452598566666
Navrongo Senior High,Senior High School,Upper East,Kassena-Nankana Municipal,19.0,2026-04-07 10:21,GES Official Directory,kassena-nankana municipal,10.8586216,-1.068021,0.8948895,0.778,0.9753000000000001,0.20303030303030303,16093.787878787878,0.6523786861501557,0.96653768081509,0.3382196914852214,19420.966905261997,114.04595528832002,0.178898332482,3075.68742016
Nchumuruman Comm. Day Senior High,Senior High School,Oti,Krachi Nchumuru,19.0,2026-04-07 10:21,GES Official Directory,krachi nchumuru,8.1576319,-0.1452937,0.8948895,0.778,0.9753000000000001,0.2,11666.0,0.5351282863477985,0.7978460563826417,0.2724105163129553,8722.069857041539,324.27515136538466,0.08462759887438462,5107.942042648461
Ndewura Jakpa Senior High/Tech.,Senior High School,Savannah,West Gonja,19.0,2026-04-07 10:21,GES Official Directory,west gonja,9.5267018,-1.5071681,0.8948895,0.778,0.9753000000000001,0.2,11666.0,0.602106719975396,0.8599108103952022,0.3443026295555897,36016.1870189,395.113829725,0.0227918110434,6175.17734484
New Abirem/Afosu Senior High,Senior High School,Eastern,Birim North,19.0,2026-04-07 10:21,GES Official Directory,birim north,6.3465137,-0.9974751,0.8948895,0.778,0.9753000000000001,0.1,13776.0,0.956078494580328,0.9864608937421928,0.9256960954184632,70906.1482211,154.455235345,0.108639258934,2795.5487691
New Juaben Senior High/Com,Senior High School,Eastern,New Juaben South,19.0,2026-04-07 10:21,GES Official Directory,new juaben south,6.0913691,-0.2591026,0.8948895,0.778,0.9753000000000001,0.10989010989010989,16272.791208791208,0.8559920513012826,0.85564831516937,0.8563357874331952,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
New Kokrompe Comm. Senior High,Senior High School,Bono East,Atebubu-Amantin,19.0,2026-04-07 10:21,GES Official Directory,atebubu-amantin,7.7464138,-0.9871315,0.8948895,0.778,0.9753000000000001,0.11612903225806454,15885.032258064517,0.799610389004721,0.8618972144212762,0.737323563588166,43741.7139188,289.616990813,0.0891214341213,3015.74224086
New Longoro Comm.School (Dega),Senior High School,Bono East,Kintampo North,19.0,2026-04-07 10:21,GES Official Directory,kintampo north,8.0485735,-1.7309667,0.8948895,0.778,0.9753000000000001,0.11612903225806454,15885.032258064517,0.799610389004721,0.8618972144212762,0.737323563588166,14402.9738701,521.071294986,0.0511904226006,9427.66553189
New Nsutam Senior High/Tech,Senior High Technical School,Eastern,Fanteakwa South,19.0,2026-04-07 10:21,GES Official Directory,fanteakwa south,6.3444097,-0.4820305,0.8948895,0.778,0.9753000000000001,0.1,10240.0,0.9023661842407537,0.8454514128187457,0.9592809556627612,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Ngleshie Amanfro Senior High,Senior High School,Greater Accra,Ga South,19.0,2026-04-07 10:21,GES Official Directory,ga south,5.5358996,-0.4006369,0.8948895,0.778,0.9753000000000001,0.08333333333333333,24338.5,0.8943312647296522,0.9671978164907556,0.8214647129685485,11493.42510986833,25.398280208274997,45.673966755100004,1600.0997426966667
Nifa Senior High,Senior High School,Eastern,Okere,19.0,2026-04-07 10:21,GES Official Directory,okere,6.0258587,-0.0767801,0.8948895,0.778,0.9753000000000001,0.1,10090.0,0.9035759472597722,0.8841313178397816,0.9230205766797628,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Ningo Senior High,Senior High Technical School,Greater Accra,Ningo-Prampram,19.0,2026-04-07 10:21,GES Official Directory,ningo-prampram,5.7748214,0.2029498,0.8948895,0.778,0.9753000000000001,0.1,35794.0,0.8157108296570372,0.961541198235378,0.6698804610786965,11493.42510986833,25.398280208274997,45.673966755100004,1600.0997426966667
Nkawie Senior High/Tech,Senior High Technical School,Ashanti,Atwima-Nwabiagya,19.0,2026-04-07 10:21,GES Official Directory,atwima-nwabiagya,6.6889382,-1.7772804,0.8948895,0.778,0.9753000000000001,0.08846153846153847,25603.746153846154,0.9235176668482755,0.9440811138747686,0.9029542198217829,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Nkawkaw Senior High,Senior High School,Eastern,Kwahu West,19.0,2026-04-07 10:21,GES Official Directory,kwahu west,6.5363979,-0.7568738,0.8948895,0.778,0.9753000000000001,0.10989010989010989,16272.791208791208,0.8559920513012826,0.85564831516937,0.8563357874331952,29524.0145425,68.6070088144,1.83309582893,2807.52074527
Nkenkansu Comty Senior High,Senior High School,Ashanti,Offinso North,20.0,2026-04-07 10:21,GES Official Directory,offinso north,7.3986299,-1.9563657,0.8948895,0.778,0.9753000000000001,0.1,14051.0,0.8309900126054495,0.8501890817414913,0.8117909434694075,91906.77835521691,132.57486966470984,12.538350181039155,2717.7469318659155
Nkonya SHS,Senior High Technical School,Oti,Biakoye,20.0,2026-04-07 10:21,GES Official Directory,biakoye,7.1382392,0.3233507,0.8948895,0.778,0.9753000000000001,0.1,11473.0,0.7831269045512632,0.8178511746780694,0.7484026344244569,8722.069857041539,324.27515136538466,0.08462759887438462,5107.942042648461
Nkoranman Senior High,Senior High School,Bono,Tain,20.0,2026-04-07 10:21,GES Official Directory,tain,7.7330993,-2.5209774,0.8948895,0.778,0.9753000000000001,0.1,20007.0,0.8127981066812306,0.9775714545785544,0.6480247587839068,33959.8580675,269.890827992,0.149614218265,3965.0637333
Nkoranza Senior Hi@/Tech,Senior High Technical School,Bono East,Nkoranza South,20.0,2026-04-07 10:21,GES Official Directory,nkoranza south,7.5661734,-1.7073704,0.8948895,0.778,0.9753000000000001,0.11612903225806454,15885.032258064517,0.799610389004721,0.8618972144212762,0.737323563588166,42290.33319406428,278.16380118278573,0.43796246186061427,3890.629855290714
Nkrankwanta Senior High/Tech,Senior High Technical School,Bono,Dormaa West,20.0,2026-04-07 10:21,GES Official Directory,dormaa west,6.9753842,-2.9463116,0.8948895,0.778,0.9753000000000001,0.1,8125.0,0.9316691260862436,0.9182652893917036,0.9450729627807836,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
Nkrofuf Agric. Senior High/Tech,Senior High School,Western,Ellembelle,20.0,2026-04-07 10:21,GES Official Directory,ellembelle,5.1495221,-2.4214254,0.8948895,0.778,0.9753000000000001,0.1,22909.0,0.8103666075364189,0.8191689512444229,0.8015642638284148,14507.506501781667,226.74040076483334,1.6303320855164998,1908.8030374483333
Nkwanta Comm.Senior High/Tech,Senior High School,Oti,Nkwanta South,20.0,2026-04-07 10:21,GES Official Directory,nkwanta south,8.249977,0.4127042,0.8948895,0.778,0.9753000000000001,0.1111111111111111,11893.777777777777,0.7849395862711999,0.8401218782941512,0.7297572942482483,8722.069857041539,324.27515136538466,0.08462759887438462,5107.942042648461
Nkwanta Senior High,Senior High Technical School,Oti,Nkwanta South,20.0,2026-04-07 10:21,GES Official Directory,nkwanta south,8.2715035,0.5125796,0.8948895,0.778,0.9753000000000001,0.1111111111111111,11893.777777777777,0.7849395862711999,0.8401218782941512,0.7297572942482483,8722.069857041539,324.27515136538466,0.08462759887438462,5107.942042648461
Nkwatia Presby Senior High/Com,Senior High School,Eastern,Kwahu East,20.0,2026-04-07 10:21,GES Official Directory,kwahu east,6.6722637,-0.7488924,0.8948895,0.778,0.9753000000000001,0.1,16774.0,0.752443432855804,0.759941089837997,0.7449457758736109,32661.8807107,132.8778183930074,1.712440318446963,3086.185355472963
Nkyeraa Senior High Sch.,Senior High School,Bono,Wenchi,20.0,2026-04-07 10:21,GES Official Directory,wenchi,7.738011,-2.103519,0.8948895,0.778,0.9753000000000001,0.10270270270270271,19578.702702702703,0.9224967070571669,0.9797179934441175,0.8652754206702163,64167.63402335,207.5498299655308,0.3773397115958461,3211.7394608926925
Northern School of Business,Senior High Technical School,Northern,Sagnarigu Municipal,20.0,2026-04-07 10:21,GES Official Directory,sagnarigu municipal,9.4394448,-0.8515792,0.8948895,0.778,0.9753000000000001,0.1,58305.0,0.8291187375225781,0.9435171730066682,0.7147203020384882,22896.57384383,259.69517053575,0.02610238540715,4439.2526091125
Northern Star Senior High,Senior High Technical School,Upper West,Wa Municipal,20.0,2026-04-07 10:21,GES Official Directory,wa municipal,10.0623261,-2.5054273,0.8948895,0.778,0.9753000000000001,0.2058823529411765,10774.823529411764,0.8649224923705006,0.9822753087168292,0.7475696760241719,56774.09910780001,258.6515075106,0.0091549326446,4456.609446894001
